Local(a4),Profile(a20),SurveyNumber,Lat,Lon,Easting,Northing,OffLine,Depth1,Depth2,Date,Time(hhmmss),time(sec after midnight),Feature(a20)
FRF,-46,1116,36.17890481,-75.74330708,902520.468,274256.947,590.487,-40.884,-5.777,-44.648,20150915,185310,67990
FRF,-46,1116,36.17891836,-75.74325559,902525.049,274258.602,595.358,-40.898,-5.818,-44.671,20150915,185312,67992
FRF,-46,1116,36.17892577,-75.74323016,902527.308,274259.498,597.787,-40.83,-5.871,-44.727,20150915,185313,67993
FRF,-46,1116,36.17894048,-75.7431793,902531.828,274261.279,602.644,-40.704,-5.912,-44.776,20150915,185315,67995
FRF,-46,1116,36.17894762,-75.74315402,902534.075,274262.146,605.052,-40.659,-5.959,-44.884,20150915,185316,67996
FRF,-46,1116,36.17896162,-75.74310313,902538.598,274263.849,609.885,-40.608,-6.006,-44.853,20150915,185318,67998
FRF,-46,1116,36.17896866,-75.74307847,902540.79,274264.703,612.236,-40.556,-6.048,-44.901,20150915,185319,67999
FRF,-46,1116,36.17898293,-75.74302902,902545.185,274266.431,616.957,-40.438,-6.082,-44.963,20150915,185321,68001
FRF,-46,1116,36.1789903,-75.74300351,902547.451,274267.323,619.392,-40.376,-6.124,-44.984,20150915,185322,68002
FRF,-46,1116,36.1789968,-75.74297757,902549.76,274268.122,621.835,-40.416,-6.165,-45.056,20150915,185323,68003
